Timestamp,Date,Funding Rate,APY (annualized)
1741802400072,2025-03-12T18:00:00.072Z,5.047450e-5,33.16
1741806000036,2025-03-12T19:00:00.036Z,4.151600e-5,27.28
1741809600036,2025-03-12T20:00:00.036Z,1.250000e-5,8.21
1741813200048,2025-03-12T21:00:00.048Z,3.875210e-5,25.46
1741816800016,2025-03-12T22:00:00.016Z,1.250000e-5,8.21
1741820400075,2025-03-12T23:00:00.075Z,1.250000e-5,8.21
1741824000013,2025-03-13T00:00:00.013Z,4.818560e-5,31.66
1741827600039,2025-03-13T01:00:00.039Z,2.753550e-5,18.09
1741831200048,2025-03-13T02:00:00.048Z,1.414910e-5,9.30
1741834800035,2025-03-13T03:00:00.035Z,1.250000e-5,8.21
1741838400066,2025-03-13T04:00:00.066Z,1.250000e-5,8.21
1741842000085,2025-03-13T05:00:00.085Z,1.250000e-5,8.21
1741845600030,2025-03-13T06:00:00.030Z,1.250000e-5,8.21
1741849200042,2025-03-13T07:00:00.042Z,5.851270e-5,38.44
1741852800115,2025-03-13T08:00:00.115Z,1.250000e-5,8.21
1741856400044,2025-03-13T09:00:00.044Z,7.497270e-5,49.26
1741860000009,2025-03-13T10:00:00.009Z,3.667080e-5,24.09
1741863600118,2025-03-13T11:00:00.118Z,4.242680e-5,27.87
1741867200071,2025-03-13T12:00:00.071Z,1.250000e-5,8.21
1741870800051,2025-03-13T13:00:00.051Z,5.602940e-5,36.81
1741874400116,2025-03-13T14:00:00.116Z,1.250000e-5,8.21
1741878000109,2025-03-13T15:00:00.109Z,3.541200e-5,23.27
1741881600086,2025-03-13T16:00:00.086Z,1.250000e-5,8.21
1741885200026,2025-03-13T17:00:00.026Z,1.833190e-5,12.04
1741888800028,2025-03-13T18:00:00.028Z,3.092070e-5,20.31
1741892400005,2025-03-13T19:00:00.005Z,2.004350e-5,13.17
1741896000082,2025-03-13T20:00:00.082Z,1.283390e-5,8.43
1741899600004,2025-03-13T21:00:00.004Z,1.250000e-5,8.21
1741903200060,2025-03-13T22:00:00.060Z,3.149110e-5,20.69
1741906800025,2025-03-13T23:00:00.025Z,1.250000e-5,8.21
1741910400047,2025-03-14T00:00:00.047Z,1.250000e-5,8.21
1741914000000,2025-03-14T01:00:00.000Z,1.250000e-5,8.21
1741917600083,2025-03-14T02:00:00.083Z,1.250000e-5,8.21
1741921200044,2025-03-14T03:00:00.044Z,1.250000e-5,8.21
1741924800062,2025-03-14T04:00:00.062Z,1.250000e-5,8.21
1741928400065,2025-03-14T05:00:00.065Z,1.250000e-5,8.21
1741932000044,2025-03-14T06:00:00.044Z,1.250000e-5,8.21
1741935600003,2025-03-14T07:00:00.003Z,1.341470e-5,8.81
1741939200059,2025-03-14T08:00:00.059Z,1.250000e-5,8.21
1741942800006,2025-03-14T09:00:00.006Z,1.250000e-5,8.21
1741946400088,2025-03-14T10:00:00.088Z,1.250000e-5,8.21
1741950000010,2025-03-14T11:00:00.010Z,1.250000e-5,8.21
1741953600027,2025-03-14T12:00:00.027Z,1.250000e-5,8.21
1741957200043,2025-03-14T13:00:00.043Z,1.250000e-5,8.21
1741960800131,2025-03-14T14:00:00.131Z,1.250000e-5,8.21
1741964400031,2025-03-14T15:00:00.031Z,1.250000e-5,8.21
1741968000062,2025-03-14T16:00:00.062Z,1.250000e-5,8.21
1741971600062,2025-03-14T17:00:00.062Z,1.250000e-5,8.21
1741975200178,2025-03-14T18:00:00.178Z,1.250000e-5,8.21
1741978800049,2025-03-14T19:00:00.049Z,1.250000e-5,8.21
1741982400078,2025-03-14T20:00:00.078Z,1.250000e-5,8.21
1741986000053,2025-03-14T21:00:00.053Z,1.250000e-5,8.21
1741989600049,2025-03-14T22:00:00.049Z,1.250000e-5,8.21
1741993200000,2025-03-14T23:00:00.000Z,1.250000e-5,8.21
1741996800046,2025-03-15T00:00:00.046Z,1.250000e-5,8.21
1742000400029,2025-03-15T01:00:00.029Z,1.250000e-5,8.21
1742004000017,2025-03-15T02:00:00.017Z,1.250000e-5,8.21
1742007600076,2025-03-15T03:00:00.076Z,1.250000e-5,8.21
1742011200036,2025-03-15T04:00:00.036Z,1.250000e-5,8.21
1742014800042,2025-03-15T05:00:00.042Z,1.250000e-5,8.21
1742018400010,2025-03-15T06:00:00.010Z,1.250000e-5,8.21
1742022000127,2025-03-15T07:00:00.127Z,1.250000e-5,8.21
1742025600029,2025-03-15T08:00:00.029Z,1.250000e-5,8.21
1742029200028,2025-03-15T09:00:00.028Z,1.250000e-5,8.21
1742032800031,2025-03-15T10:00:00.031Z,1.250000e-5,8.21
1742036400090,2025-03-15T11:00:00.090Z,1.250000e-5,8.21
1742040000138,2025-03-15T12:00:00.138Z,1.250000e-5,8.21
1742043600009,2025-03-15T13:00:00.009Z,1.250000e-5,8.21
1742047200066,2025-03-15T14:00:00.066Z,1.250000e-5,8.21
1742050800066,2025-03-15T15:00:00.066Z,1.250000e-5,8.21
1742054400010,2025-03-15T16:00:00.010Z,1.250000e-5,8.21
1742058000056,2025-03-15T17:00:00.056Z,1.250000e-5,8.21
1742061600061,2025-03-15T18:00:00.061Z,1.250000e-5,8.21
1742065200203,2025-03-15T19:00:00.203Z,1.250000e-5,8.21
1742068800008,2025-03-15T20:00:00.008Z,1.250000e-5,8.21
1742072400010,2025-03-15T21:00:00.010Z,1.250000e-5,8.21
1742076000089,2025-03-15T22:00:00.089Z,1.250000e-5,8.21
1742079600065,2025-03-15T23:00:00.065Z,1.250000e-5,8.21
1742083200031,2025-03-16T00:00:00.031Z,1.250000e-5,8.21
1742086800043,2025-03-16T01:00:00.043Z,1.250000e-5,8.21
1742090400131,2025-03-16T02:00:00.131Z,1.250000e-5,8.21
1742094000062,2025-03-16T03:00:00.062Z,1.250000e-5,8.21
1742097600114,2025-03-16T04:00:00.114Z,1.250000e-5,8.21
1742101200047,2025-03-16T05:00:00.047Z,1.250000e-5,8.21
1742104800014,2025-03-16T06:00:00.014Z,1.250000e-5,8.21
1742108400071,2025-03-16T07:00:00.071Z,1.250000e-5,8.21
1742112000023,2025-03-16T08:00:00.023Z,1.250000e-5,8.21
1742115600041,2025-03-16T09:00:00.041Z,1.250000e-5,8.21
1742119200112,2025-03-16T10:00:00.112Z,3.569250e-5,23.45
1742122800052,2025-03-16T11:00:00.052Z,1.250000e-5,8.21
1742126400081,2025-03-16T12:00:00.081Z,1.250000e-5,8.21
1742130000044,2025-03-16T13:00:00.044Z,1.250000e-5,8.21
1742133600021,2025-03-16T14:00:00.021Z,1.250000e-5,8.21
1742137200033,2025-03-16T15:00:00.033Z,1.250000e-5,8.21
1742140800082,2025-03-16T16:00:00.082Z,1.250000e-5,8.21
1742144400075,2025-03-16T17:00:00.075Z,1.250000e-5,8.21
1742148000090,2025-03-16T18:00:00.090Z,1.250000e-5,8.21
1742151600063,2025-03-16T19:00:00.063Z,1.250000e-5,8.21
1742155200067,2025-03-16T20:00:00.067Z,1.250000e-5,8.21
1742158800048,2025-03-16T21:00:00.048Z,1.250000e-5,8.21
1742162400043,2025-03-16T22:00:00.043Z,1.250000e-5,8.21
1742166000049,2025-03-16T23:00:00.049Z,1.864890e-5,12.25
1742169600141,2025-03-17T00:00:00.141Z,1.250000e-5,8.21
1742173200107,2025-03-17T01:00:00.107Z,1.250000e-5,8.21
1742176800079,2025-03-17T02:00:00.079Z,1.250000e-5,8.21
1742180400067,2025-03-17T03:00:00.067Z,1.250000e-5,8.21
1742184000019,2025-03-17T04:00:00.019Z,1.250000e-5,8.21
1742187600046,2025-03-17T05:00:00.046Z,1.250000e-5,8.21
1742191200049,2025-03-17T06:00:00.049Z,1.250000e-5,8.21
1742194800088,2025-03-17T07:00:00.088Z,1.250000e-5,8.21
1742198400003,2025-03-17T08:00:00.003Z,1.250000e-5,8.21
1742202000061,2025-03-17T09:00:00.061Z,1.250000e-5,8.21
1742205600016,2025-03-17T10:00:00.016Z,1.250000e-5,8.21
1742209200050,2025-03-17T11:00:00.050Z,1.250000e-5,8.21
1742212800002,2025-03-17T12:00:00.002Z,1.250000e-5,8.21
1742216400045,2025-03-17T13:00:00.045Z,1.250000e-5,8.21
1742220000073,2025-03-17T14:00:00.073Z,1.250000e-5,8.21
1742223600007,2025-03-17T15:00:00.007Z,1.250000e-5,8.21
1742227200057,2025-03-17T16:00:00.057Z,1.250000e-5,8.21
1742230800066,2025-03-17T17:00:00.066Z,1.250000e-5,8.21
1742234400059,2025-03-17T18:00:00.059Z,1.250000e-5,8.21
1742238000018,2025-03-17T19:00:00.018Z,1.250000e-5,8.21
1742241600000,2025-03-17T20:00:00.000Z,1.250000e-5,8.21
1742245200068,2025-03-17T21:00:00.068Z,1.250000e-5,8.21
1742248800030,2025-03-17T22:00:00.030Z,1.250000e-5,8.21
1742252400011,2025-03-17T23:00:00.011Z,1.250000e-5,8.21
1742256000030,2025-03-18T00:00:00.030Z,1.250000e-5,8.21
1742259600042,2025-03-18T01:00:00.042Z,1.250000e-5,8.21
1742263200061,2025-03-18T02:00:00.061Z,1.250000e-5,8.21
1742266800010,2025-03-18T03:00:00.010Z,1.250000e-5,8.21
1742270400022,2025-03-18T04:00:00.022Z,1.530800e-5,10.06
1742274000014,2025-03-18T05:00:00.014Z,1.250000e-5,8.21
1742277600073,2025-03-18T06:00:00.073Z,1.250000e-5,8.21
1742281200080,2025-03-18T07:00:00.080Z,1.915860e-5,12.59
1742284800057,2025-03-18T08:00:00.057Z,1.250000e-5,8.21
1742288400002,2025-03-18T09:00:00.002Z,1.250000e-5,8.21
1742292000005,2025-03-18T10:00:00.005Z,1.250000e-5,8.21
1742295600081,2025-03-18T11:00:00.081Z,1.250000e-5,8.21
1742299200006,2025-03-18T12:00:00.006Z,1.250000e-5,8.21
1742302800034,2025-03-18T13:00:00.034Z,1.250000e-5,8.21
1742306400054,2025-03-18T14:00:00.054Z,2.554820e-5,16.79
1742310000076,2025-03-18T15:00:00.076Z,1.250000e-5,8.21
1742313600057,2025-03-18T16:00:00.057Z,1.364500e-5,8.96
1742317200087,2025-03-18T17:00:00.087Z,1.340380e-5,8.81
1742320800027,2025-03-18T18:00:00.027Z,1.250000e-5,8.21
1742324400087,2025-03-18T19:00:00.087Z,1.250000e-5,8.21
1742328000019,2025-03-18T20:00:00.019Z,1.533930e-5,10.08
1742331600052,2025-03-18T21:00:00.052Z,1.250000e-5,8.21
1742335200019,2025-03-18T22:00:00.019Z,1.250000e-5,8.21
1742338800000,2025-03-18T23:00:00.000Z,1.250000e-5,8.21
1742342400023,2025-03-19T00:00:00.023Z,1.250000e-5,8.21
1742346000005,2025-03-19T01:00:00.005Z,1.250000e-5,8.21
1742349600057,2025-03-19T02:00:00.057Z,1.250000e-5,8.21
1742353200061,2025-03-19T03:00:00.061Z,1.250000e-5,8.21
1742356800041,2025-03-19T04:00:00.041Z,1.250000e-5,8.21
1742360400057,2025-03-19T05:00:00.057Z,3.454540e-5,22.70
1742364000026,2025-03-19T06:00:00.026Z,1.250000e-5,8.21
1742367600103,2025-03-19T07:00:00.103Z,1.250000e-5,8.21
1742371200024,2025-03-19T08:00:00.024Z,1.250000e-5,8.21
1742374800074,2025-03-19T09:00:00.074Z,1.250000e-5,8.21
1742378400139,2025-03-19T10:00:00.139Z,1.250000e-5,8.21
1742382000032,2025-03-19T11:00:00.032Z,-1.593490e-5,-10.47
1742385600037,2025-03-19T12:00:00.037Z,1.023560e-5,6.72
1742389200042,2025-03-19T13:00:00.042Z,1.250000e-5,8.21
1742392800005,2025-03-19T14:00:00.005Z,1.250000e-5,8.21
1742396400035,2025-03-19T15:00:00.035Z,1.250000e-5,8.21
1742400000039,2025-03-19T16:00:00.039Z,-3.719600e-6,-2.44
1742403600029,2025-03-19T17:00:00.029Z,1.250000e-5,8.21
1742407200160,2025-03-19T18:00:00.160Z,1.250000e-5,8.21
1742410800012,2025-03-19T19:00:00.012Z,1.250000e-5,8.21
1742414400079,2025-03-19T20:00:00.079Z,1.250000e-5,8.21
1742418000126,2025-03-19T21:00:00.126Z,1.250000e-5,8.21
1742421600063,2025-03-19T22:00:00.063Z,1.250000e-5,8.21
1742425200061,2025-03-19T23:00:00.061Z,1.250000e-5,8.21
1742428800049,2025-03-20T00:00:00.049Z,8.714300e-6,5.73
1742432400020,2025-03-20T01:00:00.020Z,1.250000e-5,8.21
1742436000028,2025-03-20T02:00:00.028Z,1.250000e-5,8.21
1742439600050,2025-03-20T03:00:00.050Z,1.250000e-5,8.21
1742443200085,2025-03-20T04:00:00.085Z,1.250000e-5,8.21
1742446800048,2025-03-20T05:00:00.048Z,1.250000e-5,8.21
1742450400021,2025-03-20T06:00:00.021Z,1.250000e-5,8.21
1742454000019,2025-03-20T07:00:00.019Z,1.250000e-5,8.21
1742457600003,2025-03-20T08:00:00.003Z,1.250000e-5,8.21
1742461200000,2025-03-20T09:00:00.000Z,1.250000e-5,8.21
1742464800077,2025-03-20T10:00:00.077Z,1.250000e-5,8.21
1742468400115,2025-03-20T11:00:00.115Z,1.250000e-5,8.21
1742472000025,2025-03-20T12:00:00.025Z,1.250000e-5,8.21
1742475600088,2025-03-20T13:00:00.088Z,1.250000e-5,8.21
1742479200025,2025-03-20T14:00:00.025Z,1.250000e-5,8.21
1742482800088,2025-03-20T15:00:00.088Z,1.250000e-5,8.21
1742486400047,2025-03-20T16:00:00.047Z,1.250000e-5,8.21
1742490000049,2025-03-20T17:00:00.049Z,1.250000e-5,8.21
1742493600101,2025-03-20T18:00:00.101Z,1.250000e-5,8.21
1742497200019,2025-03-20T19:00:00.019Z,1.250000e-5,8.21
1742500800042,2025-03-20T20:00:00.042Z,1.250000e-5,8.21
1742504400071,2025-03-20T21:00:00.071Z,1.250000e-5,8.21
1742508000094,2025-03-20T22:00:00.094Z,1.250000e-5,8.21
1742511600046,2025-03-20T23:00:00.046Z,1.250000e-5,8.21
1742515200035,2025-03-21T00:00:00.035Z,1.250000e-5,8.21
1742518800043,2025-03-21T01:00:00.043Z,1.250000e-5,8.21
1742522400002,2025-03-21T02:00:00.002Z,1.250000e-5,8.21
1742526000069,2025-03-21T03:00:00.069Z,1.250000e-5,8.21
1742529600057,2025-03-21T04:00:00.057Z,1.250000e-5,8.21
1742533200018,2025-03-21T05:00:00.018Z,1.250000e-5,8.21
1742536800061,2025-03-21T06:00:00.061Z,1.250000e-5,8.21
1742540400064,2025-03-21T07:00:00.064Z,1.250000e-5,8.21
1742544000025,2025-03-21T08:00:00.025Z,1.250000e-5,8.21
1742547600042,2025-03-21T09:00:00.042Z,1.250000e-5,8.21
1742551200060,2025-03-21T10:00:00.060Z,1.250000e-5,8.21
1742554800041,2025-03-21T11:00:00.041Z,1.250000e-5,8.21
1742558400052,2025-03-21T12:00:00.052Z,1.250000e-5,8.21
1742562000053,2025-03-21T13:00:00.053Z,1.250000e-5,8.21
1742565600010,2025-03-21T14:00:00.010Z,1.250000e-5,8.21
1742569200039,2025-03-21T15:00:00.039Z,1.250000e-5,8.21
1742572800047,2025-03-21T16:00:00.047Z,1.250000e-5,8.21
1742576400044,2025-03-21T17:00:00.044Z,1.250000e-5,8.21
1742580000060,2025-03-21T18:00:00.060Z,1.250000e-5,8.21
1742583600007,2025-03-21T19:00:00.007Z,1.250000e-5,8.21
1742587200057,2025-03-21T20:00:00.057Z,1.250000e-5,8.21
1742590800070,2025-03-21T21:00:00.070Z,1.250000e-5,8.21
1742594400074,2025-03-21T22:00:00.074Z,1.250000e-5,8.21
1742598000010,2025-03-21T23:00:00.010Z,1.250000e-5,8.21
1742601600038,2025-03-22T00:00:00.038Z,1.250000e-5,8.21
1742605200046,2025-03-22T01:00:00.046Z,1.250000e-5,8.21
1742608800055,2025-03-22T02:00:00.055Z,1.250000e-5,8.21
1742612400032,2025-03-22T03:00:00.032Z,1.250000e-5,8.21
1742616000009,2025-03-22T04:00:00.009Z,1.250000e-5,8.21
1742619600032,2025-03-22T05:00:00.032Z,1.250000e-5,8.21
1742623200102,2025-03-22T06:00:00.102Z,1.250000e-5,8.21
1742626800047,2025-03-22T07:00:00.047Z,1.250000e-5,8.21
1742630400042,2025-03-22T08:00:00.042Z,1.342720e-5,8.82
1742634000106,2025-03-22T09:00:00.106Z,1.250000e-5,8.21
1742637600058,2025-03-22T10:00:00.058Z,1.250000e-5,8.21
1742641200115,2025-03-22T11:00:00.115Z,1.250000e-5,8.21
1742644800035,2025-03-22T12:00:00.035Z,1.250000e-5,8.21
1742648400082,2025-03-22T13:00:00.082Z,1.250000e-5,8.21
1742652000032,2025-03-22T14:00:00.032Z,1.250000e-5,8.21
1742655600064,2025-03-22T15:00:00.064Z,1.250000e-5,8.21
1742659200036,2025-03-22T16:00:00.036Z,1.250000e-5,8.21
1742662800054,2025-03-22T17:00:00.054Z,1.250000e-5,8.21
1742666400119,2025-03-22T18:00:00.119Z,1.250000e-5,8.21
1742670000063,2025-03-22T19:00:00.063Z,1.250000e-5,8.21
1742673600026,2025-03-22T20:00:00.026Z,1.250000e-5,8.21
1742677200027,2025-03-22T21:00:00.027Z,1.250000e-5,8.21
1742680800028,2025-03-22T22:00:00.028Z,1.250000e-5,8.21
1742684400000,2025-03-22T23:00:00.000Z,1.250000e-5,8.21
1742688000020,2025-03-23T00:00:00.020Z,1.250000e-5,8.21
1742691600050,2025-03-23T01:00:00.050Z,1.250000e-5,8.21
1742695200008,2025-03-23T02:00:00.008Z,1.250000e-5,8.21
1742698800011,2025-03-23T03:00:00.011Z,1.250000e-5,8.21
1742702400029,2025-03-23T04:00:00.029Z,4.426500e-6,2.91
1742706000049,2025-03-23T05:00:00.049Z,1.250000e-5,8.21
1742709600102,2025-03-23T06:00:00.102Z,1.250000e-5,8.21
1742713200057,2025-03-23T07:00:00.057Z,1.250000e-5,8.21
1742716800065,2025-03-23T08:00:00.065Z,1.250000e-5,8.21
1742720400040,2025-03-23T09:00:00.040Z,1.250000e-5,8.21
1742724000077,2025-03-23T10:00:00.077Z,1.250000e-5,8.21
1742727600033,2025-03-23T11:00:00.033Z,1.250000e-5,8.21
1742731200010,2025-03-23T12:00:00.010Z,3.670800e-6,2.41
1742734800077,2025-03-23T13:00:00.077Z,1.250000e-5,8.21
1742738400023,2025-03-23T14:00:00.023Z,6.935200e-6,4.56
1742742000067,2025-03-23T15:00:00.067Z,-1.186740e-5,-7.80
1742745600051,2025-03-23T16:00:00.051Z,1.250000e-5,8.21
1742749200043,2025-03-23T17:00:00.043Z,1.250000e-5,8.21
1742752800031,2025-03-23T18:00:00.031Z,1.250000e-5,8.21
1742756400027,2025-03-23T19:00:00.027Z,1.250000e-5,8.21
1742760000112,2025-03-23T20:00:00.112Z,1.250000e-5,8.21
1742763600029,2025-03-23T21:00:00.029Z,-3.463000e-6,-2.28
1742767200028,2025-03-23T22:00:00.028Z,6.464400e-6,4.25
1742770800053,2025-03-23T23:00:00.053Z,1.250000e-5,8.21
1742774400090,2025-03-24T00:00:00.090Z,1.250000e-5,8.21
1742778000018,2025-03-24T01:00:00.018Z,1.250000e-5,8.21
1742781600009,2025-03-24T02:00:00.009Z,1.250000e-5,8.21
1742785200043,2025-03-24T03:00:00.043Z,1.250000e-5,8.21
1742788800138,2025-03-24T04:00:00.138Z,1.250000e-5,8.21
1742792400036,2025-03-24T05:00:00.036Z,-1.188960e-5,-7.81
1742796000058,2025-03-24T06:00:00.058Z,-7.381400e-6,-4.85
1742799600029,2025-03-24T07:00:00.029Z,1.250000e-5,8.21
1742803200023,2025-03-24T08:00:00.023Z,-5.401000e-7,-0.35
1742806800026,2025-03-24T09:00:00.026Z,-1.253700e-6,-0.82
1742810400015,2025-03-24T10:00:00.015Z,1.250000e-5,8.21
1742814000166,2025-03-24T11:00:00.166Z,-5.354700e-6,-3.52
1742817600041,2025-03-24T12:00:00.041Z,-1.525800e-6,-1.00
1742821200043,2025-03-24T13:00:00.043Z,1.250000e-5,8.21
1742824800065,2025-03-24T14:00:00.065Z,1.250000e-5,8.21
1742828400003,2025-03-24T15:00:00.003Z,1.250000e-5,8.21
1742832000030,2025-03-24T16:00:00.030Z,1.250000e-5,8.21
1742835600029,2025-03-24T17:00:00.029Z,2.437950e-5,16.02
1742839200037,2025-03-24T18:00:00.037Z,1.250000e-5,8.21
1742842800007,2025-03-24T19:00:00.007Z,1.250000e-5,8.21
1742846400047,2025-03-24T20:00:00.047Z,1.250000e-5,8.21
1742850000085,2025-03-24T21:00:00.085Z,1.250000e-5,8.21
1742853600030,2025-03-24T22:00:00.030Z,1.250000e-5,8.21
1742857200063,2025-03-24T23:00:00.063Z,1.250000e-5,8.21
1742860800026,2025-03-25T00:00:00.026Z,1.250000e-5,8.21
1742864400028,2025-03-25T01:00:00.028Z,1.250000e-5,8.21
1742868000021,2025-03-25T02:00:00.021Z,1.250000e-5,8.21
1742871600024,2025-03-25T03:00:00.024Z,1.250000e-5,8.21
1742875200019,2025-03-25T04:00:00.019Z,1.250000e-5,8.21
1742878800049,2025-03-25T05:00:00.049Z,1.250000e-5,8.21
1742882400070,2025-03-25T06:00:00.070Z,1.250000e-5,8.21
1742886000040,2025-03-25T07:00:00.040Z,1.250000e-5,8.21
1742889600081,2025-03-25T08:00:00.081Z,1.250000e-5,8.21
1742893200007,2025-03-25T09:00:00.007Z,1.250000e-5,8.21
1742896800049,2025-03-25T10:00:00.049Z,1.250000e-5,8.21
1742900400008,2025-03-25T11:00:00.008Z,1.250000e-5,8.21
1742904000023,2025-03-25T12:00:00.023Z,1.250000e-5,8.21
1742907600065,2025-03-25T13:00:00.065Z,1.250000e-5,8.21
1742911200079,2025-03-25T14:00:00.079Z,1.250000e-5,8.21
1742914800007,2025-03-25T15:00:00.007Z,-6.133400e-6,-4.03
1742918400047,2025-03-25T16:00:00.047Z,-2.807500e-5,-18.45
1742922000015,2025-03-25T17:00:00.015Z,-2.604180e-5,-17.11
1742925600047,2025-03-25T18:00:00.047Z,4.192400e-6,2.75
1742929200045,2025-03-25T19:00:00.045Z,-4.278600e-6,-2.81
1742932800009,2025-03-25T20:00:00.009Z,8.515500e-6,5.59
1742936400043,2025-03-25T21:00:00.043Z,-8.000000e-9,-0.01
1742940000045,2025-03-25T22:00:00.045Z,-2.854000e-6,-1.88
1742943600208,2025-03-25T23:00:00.208Z,-1.111290e-5,-7.30
1742947200001,2025-03-26T00:00:00.001Z,1.250000e-5,8.21
1742950800003,2025-03-26T01:00:00.003Z,1.250000e-5,8.21
1742954400077,2025-03-26T02:00:00.077Z,-1.360000e-7,-0.09
1742958000008,2025-03-26T03:00:00.008Z,1.250000e-5,8.21
1742961600064,2025-03-26T04:00:00.064Z,-6.883070e-5,-45.22
1742965200014,2025-03-26T05:00:00.014Z,1.250000e-5,8.21
1742968800065,2025-03-26T06:00:00.065Z,6.067100e-6,3.99
1742972400003,2025-03-26T07:00:00.003Z,-7.674340e-5,-50.42
1742976000022,2025-03-26T08:00:00.022Z,1.250000e-5,8.21
1742979600005,2025-03-26T09:00:00.005Z,1.250000e-5,8.21
1742983200058,2025-03-26T10:00:00.058Z,1.250000e-5,8.21
1742986800012,2025-03-26T11:00:00.012Z,1.250000e-5,8.21
1742990400001,2025-03-26T12:00:00.001Z,1.250000e-5,8.21
1742994000063,2025-03-26T13:00:00.063Z,1.250000e-5,8.21
1742997600069,2025-03-26T14:00:00.069Z,1.310111e-4,86.07
1743001200047,2025-03-26T15:00:00.047Z,6.645351e-4,436.60
1743004800008,2025-03-26T16:00:00.008Z,5.369246e-4,352.76
1743008400024,2025-03-26T17:00:00.024Z,1.250000e-5,8.21
1743012000109,2025-03-26T18:00:00.109Z,1.250000e-5,8.21
1743015600004,2025-03-26T19:00:00.004Z,7.350940e-5,48.30
1743019200019,2025-03-26T20:00:00.019Z,4.720770e-5,31.02
1743022800046,2025-03-26T21:00:00.046Z,1.250000e-5,8.21
1743026400035,2025-03-26T22:00:00.035Z,6.507610e-5,42.75
1743030000035,2025-03-26T23:00:00.035Z,1.250000e-5,8.21
1743033600005,2025-03-27T00:00:00.005Z,1.250000e-5,8.21
1743037200006,2025-03-27T01:00:00.006Z,4.358300e-5,28.63
1743040800036,2025-03-27T02:00:00.036Z,7.363990e-5,48.38
1743044400030,2025-03-27T03:00:00.030Z,3.696070e-5,24.28
1743048000011,2025-03-27T04:00:00.011Z,3.715590e-5,24.41
1743051600053,2025-03-27T05:00:00.053Z,7.893710e-5,51.86
1743055200074,2025-03-27T06:00:00.074Z,1.251416e-4,82.22
1743058800007,2025-03-27T07:00:00.007Z,1.025526e-4,67.38
1743062400083,2025-03-27T08:00:00.083Z,6.681860e-5,43.90
1743066000057,2025-03-27T09:00:00.057Z,1.032448e-4,67.83
1743069600043,2025-03-27T10:00:00.043Z,4.700850e-5,30.88
1743073200012,2025-03-27T11:00:00.012Z,1.250000e-5,8.21
1743076800047,2025-03-27T12:00:00.047Z,1.250000e-5,8.21
1743080400054,2025-03-27T13:00:00.054Z,2.812990e-5,18.48
1743084000010,2025-03-27T14:00:00.010Z,9.744940e-5,64.02
1743087600015,2025-03-27T15:00:00.015Z,4.420060e-5,29.04
1743091200049,2025-03-27T16:00:00.049Z,1.250000e-5,8.21
1743094800022,2025-03-27T17:00:00.022Z,1.250000e-5,8.21
1743098400068,2025-03-27T18:00:00.068Z,1.250000e-5,8.21
1743102000133,2025-03-27T19:00:00.133Z,1.250000e-5,8.21
1743105600066,2025-03-27T20:00:00.066Z,1.250000e-5,8.21
1743109200001,2025-03-27T21:00:00.001Z,1.250000e-5,8.21
1743112800037,2025-03-27T22:00:00.037Z,5.935890e-5,39.00
1743116400024,2025-03-27T23:00:00.024Z,1.634950e-5,10.74
1743120000014,2025-03-28T00:00:00.014Z,2.914510e-5,19.15
1743123600070,2025-03-28T01:00:00.070Z,7.885820e-5,51.81
1743127200013,2025-03-28T02:00:00.013Z,5.721950e-5,37.59
1743130800000,2025-03-28T03:00:00.000Z,1.880220e-5,12.35
1743134400065,2025-03-28T04:00:00.065Z,1.250000e-5,8.21
1743138000056,2025-03-28T05:00:00.056Z,1.250000e-5,8.21
1743141600041,2025-03-28T06:00:00.041Z,1.250000e-5,8.21
1743145200054,2025-03-28T07:00:00.054Z,1.250000e-5,8.21
1743148800039,2025-03-28T08:00:00.039Z,1.250000e-5,8.21
1743152400073,2025-03-28T09:00:00.073Z,4.736240e-5,31.12
1743156000056,2025-03-28T10:00:00.056Z,5.940130e-5,39.03
1743159600023,2025-03-28T11:00:00.023Z,3.964220e-5,26.04
1743163200105,2025-03-28T12:00:00.105Z,1.250000e-5,8.21
1743166800006,2025-03-28T13:00:00.006Z,1.250000e-5,8.21
1743170400073,2025-03-28T14:00:00.073Z,3.166880e-5,20.81
1743174000063,2025-03-28T15:00:00.063Z,1.702051e-4,111.82
1743177600011,2025-03-28T16:00:00.011Z,1.340701e-4,88.08
1743181200012,2025-03-28T17:00:00.012Z,8.853880e-5,58.17
1743184800030,2025-03-28T18:00:00.030Z,2.237542e-4,147.01
1743188400060,2025-03-28T19:00:00.060Z,1.577322e-4,103.63
1743192000021,2025-03-28T20:00:00.021Z,1.297531e-4,85.25
1743195600026,2025-03-28T21:00:00.026Z,5.124560e-5,33.67
1743199200063,2025-03-28T22:00:00.063Z,4.046450e-5,26.59
1743202800049,2025-03-28T23:00:00.049Z,1.920530e-5,12.62
1743206400086,2025-03-29T00:00:00.086Z,1.250000e-5,8.21
1743210000069,2025-03-29T01:00:00.069Z,1.250000e-5,8.21
1743213600003,2025-03-29T02:00:00.003Z,1.250000e-5,8.21
1743217200037,2025-03-29T03:00:00.037Z,1.250000e-5,8.21
1743220800066,2025-03-29T04:00:00.066Z,1.250000e-5,8.21
1743224400042,2025-03-29T05:00:00.042Z,3.095350e-5,20.34
1743228000061,2025-03-29T06:00:00.061Z,1.250000e-5,8.21
1743231600111,2025-03-29T07:00:00.111Z,3.041520e-5,19.98
